OBJECTID,Company,Address,City,State,Zip,Phone,Latitude,Longitude,Recovery,Landfill,C&D,Composting,Demolition,Electronics,HHW,Metals,Tires,Transfer Station,Vehicles,LF-C&D,LF-HW,LF-MSW,Region,DDRT_ID,x,y
16052,Springdale Recycling Center,1806 Lowell Road,Springdale,AR,72764,501-888-1844,36.201429,-94.129165,Yes,0,0,0,0,1,1,1,1,0,0,0,0,0,6,b3216c62-f760-4e59-87a5-14b85b18def0,-10478410.7166,4328373.2064
16061,City of Sanitation Department Wynne,1878 US-64 Spur,Wynne,AR,72396,870-763-6886,35.245604,-90.793665,Yes,0,0,0,0,0,0,1,1,1,0,0,0,0,6,721f1b4d-641e-45ed-ac15-f483b25c938a,-10107104.5551,4197308.0398
16063,Scott County Recycling,190 West 1st Street Suite 1,Waldron,AR,72958,501-847-2079,34.900454,-94.092979,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,6,a3005705-6a9a-4bdb-933f-92f11cc82726,-10474382.5095,4150361.4555
16067,City of Gosnell,201 South Air Base Highway,Gosnell,AR,72315,501-821-3944,35.958141,-89.965467,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,6,904e8ae6-a92a-46b3-94d8-af44d9b11162,-10014909.9754,4294863.1658
16081,Searcy County Recycling,2137 AR-27,Marshall,AR,72650,870-798-2441,35.896231,-92.651297,Yes,0,0,0,0,1,1,1,1,0,0,0,0,0,6,c4841297-ff7c-4076-abec-ec3088cdbbc5,-10313895.2034,4286352.2958
16089,Bill&#x27;s Auto Salvage,2304 South Elm Street,Blytheville,AR,72315,479-621-9707,35.900726,-89.909685,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,08313d62-2f18-485a-88f2-42b3d3ec9ea8,-10008700.3516,4286970.0066
16093,West River Valley RSWMD,24087 AR-164,Clarksville,AR,72830,870-792-8744,35.475069,-93.434989,Yes,0,0,0,0,1,1,1,1,0,0,0,0,0,6,db5f01f8-8adb-4369-92d5-690b0b302e8b,-10401135.3978,4228630.0079
16114,City of Eudora,2925 US-65,Eudora,AR,71640,870-355-9070,33.11097,-91.257439,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2443989d-eced-4254-b7bb-ed86b4c8d1af,-10158731.6406,3910042.655
16119,White County Road Department,300 North Spruce Street,Searcy,AR,72143,501-279-6200,35.250156,-91.738478,Yes,0,0,0,0,0,1,0,1,0,0,0,0,0,6,027f5715-65fc-4ea7-90be-4ff1e142208c,-10212280.6571,4197928.5238
16120,City of Blytheville,300 South 10th Street,Blytheville,AR,72315,479-549-3046,35.925463,-89.914391,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,07c922d6-cd27-46e1-84ad-7c7d7590d7aa,-10009224.2211,4290370.0368
16121,Lincoln County Recycle Center,300 South Drew Street #100,Star City,AR,71667,479-443-2121,33.939702,-91.844672,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,6,d277ba10-ef76-4fd7-9fec-5229d2aabd17,-10224102.1191,4020708.3488
16135,Perry County SW Transfer Station,325 Recreation Drive,Perryville,AR,72126,870-268-2640,34.999586,-92.794553,Yes,0,0,0,0,1,1,1,1,1,0,0,0,0,6,7c191245-2df4-46c1-8b99-751f1fd87650,-10329842.3883,4163824.8833
16143,Pulaski County Sanitation,3403 West 33rd Street,Little Rock,AR,72204,479-267-3865,34.720798,-92.312423,Yes,0,0,0,0,1,1,1,1,0,0,0,0,0,6,3efd5966-3fd6-4dce-93bf-79d29f20d7af,-10276171.9223,4126003.1429
16151,Lake Charles State Park,3705 AR-25,Powhatan,AR,72458,479-474-2073,36.065142,-91.15286,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,4e0a610f-180b-4c18-ba38-faad36602328,-10147089.9596,4309588.5168
16158,Poinsett County Landfill,401 Market Street,Harrisburg,AR,72432,501-375-8291,35.563629,-90.717355,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,6,17c8a097-b024-40b6-99ca-f84452b87776,-10098609.7647,4240742.3331
16170,Lafayette County Transfer Station,44 Lafayette 32,Lewisville,AR,71845,479-264-3317,33.373755,-93.533453,Yes,0,0,0,0,1,0,0,1,1,0,0,0,0,6,153cda87-4092-4e9f-9c22-1f544c427902,-10412096.3601,3945019.4195
16183,University Of AR Razorback Recycling,521 South Razorback Road,Fayetteville,AR,72701,479-846-3005,36.057384,-94.181913,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,6,9ac5e8c4-181c-405e-ae01-44d9588d7e1b,-10484282.5971,4308520.1975
16185,Benton County RSWMD,5702 Brookside Road,Bentonville,AR,72712,501-354-8727,36.340488,-94.276593,Yes,0,0,0,0,1,1,1,1,0,0,0,0,0,6,02366f8a-cc8e-462e-80af-e6a2df4089c1,-10494822.3265,4347573.7057
16198,Montgomery County Solid Waste,637 US-270,Mount Ida,AR,71957,870-334-2233,34.567534,-93.651533,Yes,1,0,0,0,1,0,1,1,1,0,0,0,1,6,78096541-4b3e-4cea-804b-6921efb6524d,-10425240.9656,4105264.9474
16207,Carroll Co Solid Waste Authority,706 South Main Street,Berryville,AR,72616,479-253-2727,36.356121,-93.55734,Yes,0,0,0,0,1,1,1,1,0,0,0,0,0,6,27d40f2b-b580-430e-b65b-c966e093bbc2,-10414755.4488,4349734.3652
16231,L &amp; W Environmental LLC-Pulaski County,9611 Ironton Road,Little Rock,AR,72206,870-427-8095,34.661729,-92.271436,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,6,63745b11-788d-4f47-9a33-0e12f753b0da,-10271609.2703,4118005.9586
16252,Colt Scrap Tire Center Processing Facility,1223 Delhomme Avenue,Scott,LA,70583,337-235-0353,30.2360729841596,-92.1128260211205,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,6,ff2da429-3595-4588-92e3-d4c16627bce6,-10253952.8882,3533931.0606
16283,Waste Management Woodside Landfill,29340 Woodside Drive,Walker,LA,70785,225-667-6160,30.4975874346599,-90.8287554376753,Yes,1,0,1,0,0,0,0,1,0,0,1,0,1,6,dead9883-8fde-4a61-9e1f-83edcc66d1e4,-10111010.8047,3567671.7648
16284,Franklin Rubber Resources,3000 Industrial Drive,Winnsboro ,LA,71295,318-460-2009,32.1957979547237,-91.7268498956248,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,6,69e1bd37-c751-4d8f-9fe8-2da6dcbd6a31,-10210986.2225,3789039.6818
16286,Jackson Parish Landfill,302 Landfill Road  ,Quitman,LA,71268,318-259-5662,32.2891698825957,-92.6495375759132,Yes,1,0,0,0,0,0,1,1,0,0,0,0,1,6,3f1041d4-949d-43aa-95fa-029b395eebeb,-10313699.3452,3801328.8098
16318,Acadia Parish Landfill,611 Petal Road,Egan,LA,70531,337-788-8800,30.2532394979678,-92.5331004249905,Yes,1,0,1,0,0,0,0,1,0,0,1,0,1,6,7fe61cb9-2e6b-403e-9bed-14a5cfeb5b0c,-10300737.6208,3536143.1296
16337,Colt Scrap Tire Center Collection Center,9300 Old Gentilly Road,New Orleans,LA,70127,337-235-0353,30.012498,-89.977095,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,6,d121fa12-6219-4215-b0f6-ed1f02561805,-10016204.3985,3505156.4461
16345,Acme Iron And Metal,6144 2nd Street Northwest,Albuquerque,NM,87107,505-345-8005,35.1211896260001,-106.645879785,Yes,0,0,0,0,0,0,1,1,0,1,0,0,0,6,c526c47f-1de8-4bd1-9ebd-4821b5d623d5,-11871765.0329,4180362.5504
16355,Don Reservoir Convenience Center,117 114th Street Southwest,Albuquerque,NM,87121,505-235-9640,35.1235789300001,-106.60930692,Yes,0,1,0,0,0,0,1,1,1,0,0,0,0,6,09220c56-e8fd-4044-9750-2a57d6e0fdc2,-11867693.7602,4180687.7343
16357,East Mountain Transfer Station,711 NM-333,Tijeras,NM,87059,505-281-9110,35.084826279,-106.656049434,Yes,0,1,0,1,1,0,1,1,1,0,0,0,0,6,74513699-acc5-4482-bc35-f30829ec830d,-11872897.113,4175414.68
16376,University of New Mexico Recycling Center,1818 Camino Del Servicio Northeast,Albuquerque,NM,87131,505-277-1681,35.089145559,-106.619339578,Yes,0,1,0,1,0,0,1,1,0,0,0,0,0,6,c80ad200-ece9-4cef-8882-5c79d4b776ab,-11868810.5905,4176002.2782
16378,Alcalde Transfer and Recycling Facility,NM-68 &amp; County Road 37,Portales,NM,88130,575-356-8664,34.317142634,-103.347875292,Yes,0,1,0,0,1,0,1,1,1,0,0,0,0,6,4937cfad-490e-47a3-b5b8-3fa0de8b19fd,-11504632.8521,4071466.4455
16379,Alto Lakes Collection Center,1221 High Mesa Road ,Ruidoso Downs,NM,88346,575-648-2371,33.3326568850001,-105.589287836,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,d8890a03-ed90-4fcb-b6ee-320b4498c291,-11754145.7551,3939542.3012
16380,Acme Iron &amp; Metal,1100 East McGaffey Street,Roswell,NM,88203,575-622-5780,33.3624566990001,-104.534537221,Yes,0,0,0,0,0,0,1,1,0,1,0,0,0,6,a71d6c25-2209-4988-8d2d-f9dbb42b4bdd,-11636731.4538,3943513.4447
16381,Animas Collection Center,NM-9 &amp; County Road C113,Lordsburg,NM,88045,575-542-9428,32.348731193,-108.705673022,Yes,0,1,0,0,0,0,1,1,0,0,0,0,0,6,f8a32055-786e-4ec8-a4a6-fe8104cbc2fb,-12101060.1671,3809174.5707
16382,Anthony Collection Center,"2120 E. O&#x27;Hara Rd., Anthony, NM",Las Cruces,NM,88011,575-528-3800,32.315836969,-106.789028482,Yes,0,0,0,0,1,1,1,1,0,0,0,0,0,6,d054c7f7-c402-42e7-94e6-e5ef4023278b,-11887700.2729,3804840.915
16383,Anton Chico Collection Center,"1297 Highway 386, Anton Chico",Santa Rosa,NM,88435,575-472-3306,34.938264866,-104.685421944,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,fea57cc0-b7eb-4278-aae7-2366ffd47902,-11653527.8643,4155494.7475
16384,Roswell Recycling Center,3100 West Brasher Road,Roswell,NM,88203,575-623-5555,33.3624566990001,-104.534537221,Yes,0,0,0,0,1,1,1,1,0,0,0,0,0,6,a7e2b5df-c599-4483-909a-82b238a7abfb,-11636731.4538,3943513.4447
16387,Arroyo Hondo Collection Center,NM-522 &amp; Sangre De Cristo Mountain Drive,Ojo Caliente,NM,87549,575-770-9127,36.4054584350001,-105.570378895,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,e343977f-aa1b-4c96-b9fb-8a7fc184e5d1,-11752040.8214,4356556.2112
16388,Berrendo SW Collection Center,908 Wiggins Road,Roswell,NM,88202,575-624-6600,33.3972083740001,-104.52555618,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,17e8b4f4-fbbf-44c9-ac19-ec83272c109d,-11635731.6888,3948146.1947
16389,Big Mesa (MDWCA),NM-104 &amp; Big Mesa Avenue,Las Vegas,NM,87701,575-868-4550,35.590133768,-105.226436025,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,607c71ed-e503-4afb-90ed-1627ab4bf9ac,-11713753.2763,4244369.9838
16391,Bluewater Lake Collection Center,South Bluewater Acres Estates on Hwy 612.,Thoreau,NM,87323,505-905-8402,35.312470905,-108.16299892,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,6bdad1db-4d75-439d-8f36-364509efc6c4,-12040649.9624,4206426.1879
16393,Angel Fire Collection Center,55 Camino Grande,Angel Fire,NM,87710,575-377-6967,36.3903490110001,-105.281607583,Yes,0,1,0,1,0,0,1,1,0,0,0,0,0,6,c2aca283-35bf-4291-88e7-bb9bf7480c06,-11719894.946,4354466.5839
16395,Camp Luna Collection Center,711 Camino Maximiliano,Las Vegas,NM,87701,505-425-3664,35.590133768,-105.226436025,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,2323133b-a78b-4905-8ad9-e12991e739cb,-11713753.2763,4244369.9838
16396,Capitan Collection Center,326 Tiger Drive,Corona,NM,88318,575-378-4697,33.3326568850001,-105.589287836,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,2dcd74ef-6fab-4642-bcad-a4c2fdd01422,-11754145.7551,3939542.3012
16398,Cedar Hills Collection Center,25 Road 2390,Aztec,NM,87410,505-330-8903,36.820492152,-107.99569126,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,c0fc342d-1033-417a-8dc2-349f15cdb933,-12022025.3589,4414115.1569
16399,Central Convenience Station,South 9th Avenue &amp; Torrance County Road A051,Moriarty,NM,87035,505-384-4270,34.7757479010001,-106.264932928,Yes,0,1,0,0,1,0,1,1,0,0,0,0,0,6,647396a3-2362-4119-b793-34b1e507a160,-11829358.2227,4133447.7852
16400,Cerro Collection Center,351 Cerro Road,Taos,NM,87571,575-770-9127,36.4054584350001,-105.570378895,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,01590b86-c009-4c1e-adcb-707df7c2d292,-11752040.8214,4356556.2112
16401,Chamisal Collection Center,NM-76 &amp; County Road 012,Red River,NM,87558,575-754-6671,36.708472897,-105.406641089,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,13db0d2d-c7f1-482a-9e46-74cd851e7bd9,-11733813.6123,4398549.1965
16404,Clovis Regional Solid Waste Facility Landfill,2801 East Brady Street,Clovis,NM,88101,575-769-2376,34.4066347450001,-103.206511521,Yes,1,0,1,0,0,0,0,1,0,0,1,0,1,6,2a981997-655f-452b-b213-644223a42aa8,-11488896.3091,4083534.7066
16406,Chaparral Community MSW Collection and Recycling Center,190 Chaparral Road,Chaparral,NM,88005,575-528-3800,32.0638802730001,-106.470469445,Yes,0,1,1,0,1,0,1,1,1,0,0,0,0,6,aa9aa0a8-53f3-4d64-9ad5-0f266c590e32,-11852238.4431,3771698.8297
16407,Chaparral Convenience Center,21 McGregor Range Road #54,Alamogordo,NM,88310,575-434-1538,32.807795786,-105.977326049,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,322f7364-d1ce-45c2-9b04-91ec96c06ebb,-11797341.9714,3869819.7695
16408,Texico Transfer Station,910 Wheeler Avenue,Fort Sumner,NM,88119,575-482-3314,34.4695544160001,-104.23677681,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,9ab282fb-8d64-4553-b1f8-90df5ed25d9b,-11603584.9164,4092027.3299
16409,De Baca County Solid Waste Facility,27382 US Highway 60,Fort Sumner,NM,88119,575-355-2000,32.33710298,-106.793484755,Yes,1,0,1,0,0,0,1,1,0,0,0,0,1,6,aab77cc5-2ebd-4afb-aa28-770a7bb0a399,-11888196.343,3807642.4296
16410,Action Auto Parts,5214 Quesenberry Lane Suite A,Las Cruces,NM,88003,575-646-8159,32.2834222180001,-106.747282151,Yes,0,0,0,0,0,0,1,1,0,1,0,0,0,6,0ce502a5-f539-4b98-9d26-4decc5088505,-11883053.0926,3800571.9669
16411,Chaves County North Collection Center,3904 Railroad Lane,Roswell,NM,88202,575-624-6600,33.3972083740001,-104.52555618,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,275f37d1-0643-4d45-8ef2-f06254eeeb73,-11635731.6888,3948146.1947
16412,Cibola County Transfer Station,NM-568,Milan,NM,87021,505-287-4150,35.172045933,-107.8922461,Yes,0,1,0,0,1,1,1,1,1,0,0,0,0,6,4b418e87-97f1-43fe-8ff2-385d8904d065,-12010509.8964,4187286.1482
16415,Cimarron Transfer Station,Southeast of Cimarron on Dump Road,Cimarron,NM,87714,575-376-2232,36.5122357270001,-104.913892552,Yes,0,1,0,1,0,0,1,1,1,0,0,0,0,6,ce566fc0-5956-48c9-bea3-2489b75e5541,-11678961.096,4371335.0692
16416,City of Carlsbad Convenience Center,East 302 Plaza Street,Carlsbad,NM,88220,575-885-6262,32.4217278420001,-104.23451644,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,54553535-35e1-44a4-b324-0ea29f99778f,-11603333.2932,3818797.1612
16417,City of Las Vegas Transfer Station and Recycling Facility,35 Aragon Road,Pecos,NM,87552,505-426-0350,35.590133768,-105.226436025,Yes,0,1,0,1,1,0,1,1,1,0,0,0,0,6,b22bc7e2-8422-42e9-babf-12999fdb0c0d,-11713753.2763,4244369.9838
16419,Cliff / Gila Collection Center,"Intersection of HWY 180 &amp; Hwy 211, then two miles North",Hachita,NM,88040,575-388-8051,33.2873527880001,-108.466617759,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,6,986d4d1b-46fd-4dd3-93e8-b7052285d196,-12074448.657,3933507.6476
16420,La Union Convenience Center,2590 Visnaga Street,Las Cruces,NM,88011,575-528-3800,32.3117997310001,-106.777537262,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,accd0094-e7c4-4586-acb4-6f9e4ffaa7e2,-11886421.0762,3804309.1368
16423,Cloudcroft Collection Center,230 Mescalero Avenue,Orogrande,NM,88342,575-434-1538,32.903222879,-105.952461981,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,679a6ccd-7e21-477f-929b-c0e67def1e7d,-11794574.116,3882465.4531
16424,Mesquite Convenience Center,725 County Road B059,Las Cruces,NM,88005,575-528-3800,32.315836969,-106.789028482,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,2dd2167f-7893-4b72-952e-f7447abd6fff,-11887700.2729,3804840.915
16425,South Central Solid Waste Transfer Station,2865 West Amador,Artesia,NM,88210,575-748-8812,32.842918146,-104.397557198,Yes,0,1,0,1,0,0,1,1,1,0,0,0,0,6,ee500af5-afb1-4c09-bdd0-8782368a319b,-11621482.9073,3874472.4873
16426,Artesia Transfer Station,2507 Pecos Avenue,Carlsbad,NM,88220,575-887-5412,32.4232468430001,-104.22802946,Yes,0,1,1,1,0,0,1,1,1,0,0,0,0,6,c7b2f193-0b22-49d3-b931-87ac4d06161b,-11602611.1659,3818997.4821
16429,Hope Convenience Center,"604 Wood, Village of Hope",Hobbs,NM,88240,575-885-4835,32.4217278420001,-104.23451644,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,a7727d70-a439-4bae-b97b-22f945e82944,-11603333.2932,3818797.1612
16431,Cotton City Collection Center,Cotton City; Junction Highway 145,Rodeo,NM,88056,575-542-9428,32.348731193,-108.705673022,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,97494e5d-c138-4d75-9385-82f1d194f3c4,-12101060.1671,3809174.5707
16432,Cubero Collection Center,Southeast of Cubero Elementary School on Composanto Road,Cubero,NM,87014,505-905-8402,34.834706888,-108.059062199,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,a3a2b9b1-4697-4219-b07e-ae4ab328bd87,-12029079.7796,4141441.0965
16433,Queen Convenience Center,3664 Queens Highway,Milan,NM,87021,505-862-8402,35.1713135330001,-107.890998578,Yes,0,1,0,1,0,0,1,1,0,0,0,0,0,6,dd0fa51f-cb2a-4304-a4c0-dcd7aea2b84f,-12010371.0229,4187186.4082
16434,Sand Point Landfill,164 Landfill Road,Silver City,NM,88061,575-200-5642,33.2873527880001,-108.466617759,Yes,1,0,0,0,1,0,0,1,0,0,0,0,1,6,0c2cdf0e-1343-4595-b9da-a329184d1d8f,-12074448.657,3933507.6476
16435,DB&#x27;s Auto Mart,4551 US-64,Bloomfield,NM,87413,505-320-8352,36.820492152,-107.99569126,Yes,0,0,0,0,0,0,1,1,0,1,0,0,0,6,a818e6a9-acc1-4599-ad06-7cce95ca358c,-12022025.3589,4414115.1569
16436,Dilia Collection Center,Hwy 84 SE of Hwy 119,Santa Rosa,NM,88435,575-472-3306,34.938264866,-104.685421944,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,54252e54-c12f-4c5d-a6cf-4663d6b7e566,-11653527.8643,4155494.7475
16437,Mimbres Convenience Center,Chavez Lane,Silver City,NM,88061,505-388-8051,32.771609723,-108.274591082,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,54d3b469-7058-4e64-93ce-8d55d106aec1,-12053072.3451,3865028.0638
16439,Eagle Rock Convenience Center,6301 Eagle Rock Avenue Northeast,Albuquerque,NM,87113,505-857-8318,35.1235789300001,-106.60930692,Yes,0,1,0,0,1,1,1,1,1,0,0,0,0,6,7256108f-abc7-4dc4-b3e5-48e9ead20a06,-11867693.7602,4180687.7343
16440,Ed&#x27;s Recycling,605 South Prince Street,Melrose,NM,88124,575-253-4274,34.579442235,-103.806754543,Yes,0,0,0,0,1,0,1,1,0,1,0,0,0,6,26374283-a6a7-40ee-a1b5-8c5d1cfb3eb2,-11555715.0566,4106874.8821
16441,El Prado Collection Center,NM-554 &amp; Antelope Road,Santa Fe,NM,87505,505-927-8388,35.661675884,-105.966556051,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,9a4fe9f7-f8ab-4083-89d8-fbc42da78147,-11796143.0607,4254167.8008
16443,Farley Collection Center,"Highway 193, Farley NM",Raton,NM,87740,575-445-9661,36.9022522670001,-104.440733888,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,82df4142-d1fd-47a9-87c2-411d6d1c347d,-11626289.3145,4425490.7576
16446,Gallinas Collection Center,"ST RD 65, Gallinas NM",Rociada,NM,87742,505-425-3664,35.590133768,-105.226436025,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,f3d12bb8-453b-4571-99c3-765daecf6651,-11713753.2763,4244369.9838
16448,Greentree Transfer Station and Recycling Center,26590 US-70,Ruidoso Downs,NM,88346,575-378-4697,33.3326568850001,-105.589287836,Yes,0,0,0,0,1,1,1,1,1,0,0,0,0,6,49267b1f-b99a-46e9-8eb5-71935364e0c3,-11754145.7551,3939542.3012
16449,H &amp; D Tire Shop &amp; Tire Disposal,6430 Cental Avenue Southwest,Albuquerque,NM,87105,505-836-0130,35.0651679110001,-106.669946075,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1c49ce60-ddb6-4060-bfea-ac1dd7dde692,-11874444.08,4172740.7332
16450,Hachita Collection Center,NM-9,Mimbres,NM,88041,575-388-8051,33.2873527880001,-108.466617759,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,6,3314df68-d15d-4ff0-8502-71cc0ce75aa2,-12074448.657,3933507.6476
16452,Rodeo Collection Center,NM-80 &amp; NM-533,Hobbs,NM,88240,575-393-1726,32.724830946,-103.129715355,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,fa827975-b745-4a08-bc47-82f8ea20f31a,-11480347.399,3858836.5723
16453,Hidalgo County Collection Center,"150 Transfer Station Road, off of Highway 494 and Water Tank Road; Lordsburg, NM",Virden,NM,88045,575-542-9428,32.348731193,-108.705673022,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,1ec69f77-61ff-4945-96ce-cf1104a3beba,-12101060.1671,3809174.5707
16455,Hill Top Collection Center,#28 CR 7100,La Plata,NM,87418,505-326-3454,36.820492152,-107.99569126,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,e4224640-dc89-4a0a-9fa6-8fb030f65ccd,-12022025.3589,4414115.1569
16456,Jal Convenience Center,Whitworth Drive &amp; Water Treatment,Hobbs,NM,88240,575-391-2936,32.704854273,-103.13509431,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,1b4d804b-b6a8-4344-be67-e6a363094502,-11480946.1815,3856193.5128
16457,Knowles Convenience Center,605 East Pinson Street,Eunice,NM,88231,575-394-9109,34.656725931,-105.476885808,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,d6411381-9c14-437e-b164-30544e0a1b9c,-11741633.2186,4117328.8693
16458,Hills and Valley Collection Station,"90 County Rd A-102 Edgewood, Torrance County (Bella Vista SD, Monica Road)",Mountainair,NM,87036,505-384-4270,34.7757479010001,-106.264932928,Yes,0,1,0,0,1,0,1,1,0,0,0,0,0,6,9776a7cb-453e-43b1-b942-b44093638793,-11829358.2227,4133447.7852
16459,"Hobbs Iron &amp; Metal, Inc.",920 South Grimes Street,Jal,NM,88252,575-395-2222,32.06089868,-103.208167514,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,d4777e96-80a1-43e6-950b-14a04bb2772b,-11489080.6534,3771307.1825
16460,Hobbs Recycle and Convenience Center,3000 East Marland Street,Hobbs,NM,88242,575-391-2983,32.704854273,-103.13509431,Yes,0,0,0,1,0,0,1,1,0,0,0,0,0,6,0ca9d554-1ed3-475c-bc2c-c5fdef5fba5d,-11480946.1815,3856193.5128
16461,Ilfeld Collection Center,"I-25 Frontage Road at San Isidro , CR-B- 61(Formerly known as N. San Isidro TS)",Sapello,NM,87745,505-425-3664,35.590133768,-105.226436025,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,4c440183-fec0-40ea-a307-a46a710ef27f,-11713753.2763,4244369.9838
16462,Indian Hills Collection Station,399 Lexco Road,Estancia,NM,87016,505-384-4270,34.7757479010001,-106.264932928,Yes,0,1,0,0,1,0,1,1,0,0,0,0,0,6,4977e588-7675-4944-8ef7-63aa8967f357,-11829358.2227,4133447.7852
16464,Kearney Collection Center,28 NM-283,Las Vegas,NM,87701,575-425-3664,35.590133768,-105.226436025,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,abd944a1-4abf-495a-ba3c-c638dbe49530,-11713753.2763,4244369.9838
16465,Carrizozo Convenience Station,"Community Center, Carrizozo, New Mexico 88301 ",Ruidoso Downs,NM,88346,575-257-1502,33.3511145580001,-105.793829145,Yes,0,1,0,1,1,0,1,1,0,0,0,0,0,6,c5505ca8-c99c-44c3-99c5-9f9735fcc2d1,-11776915.1895,3942001.8231
16466,Corona Collection Center,NM-247 &amp; County Road A031,Ruidoso Downs,NM,88346,575-378-4697,33.3326568850001,-105.589287836,Yes,0,0,0,0,1,0,1,1,0,0,0,0,0,6,e9029fea-8948-49aa-a1b6-30a0931dbe8b,-11754145.7551,3939542.3012
16469,La Joya Collection Center,NM-304 &amp; De La Escuela Calle,Arroyo Hondo,NM,87513,575-770-9127,36.4054584350001,-105.570378895,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,35a71f8b-17d7-4af2-aa77-c05fa437c852,-11752040.8214,4356556.2112
16470,La Loma Collection Center,"1102 La Loma Road, La Loma",Santa Rosa,NM,88435,575-472-3306,34.938264866,-104.685421944,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,e9c56072-72dd-4c1e-ae39-cd563eb6730b,-11653527.8643,4155494.7475
16472,Columbus Collection Center,Hwy 11 south of NM 5,Deming,NM,88030,575-546-8848,32.267551279,-107.759992304,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,8c421371-7cea-41a5-a444-3a1200625076,-11995787.4712,3798482.3572
16473,La Plata Collection Center,5 Road 1330,Newcomb,NM,87455,505-334-4519,36.820492152,-107.99569126,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,baf87400-7183-43fa-8c4c-00c7eedae50d,-12022025.3589,4414115.1569
16474,Deming/Luna County Collection and Transfer Station,5470 NM-549,Gallup,NM,87305,505-863-1400,35.5254211130001,-108.741782531,Yes,0,1,0,1,1,0,1,1,1,0,0,0,0,6,0fa39823-21d6-4511-813e-91614d0b14c8,-12105079.8593,4235515.0124
16475,Sunshine Convenience Station,895 Sunshine Road Southwest,Thoreau,NM,87323,505-905-8402,35.312470905,-108.16299892,Yes,0,1,0,1,0,0,0,1,0,0,0,0,0,6,090b00f4-8a38-40b8-b527-27c9ab6b1c43,-12040649.9624,4206426.1879
16476,Lake Valley Transfer Station (Navajo Nation),#57 CR 7760 ,Shiprock,NM,87420,505-334-4519,36.9066078110001,-108.718989461,Yes,0,0,0,0,0,0,1,1,0,0,0,0,0,6,a83c66fa-e876-4bd1-aa73-f4773e8ef9e3,-12102542.5464,4426097.103
